GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
PALM3             19   14164179   14172908     43      25  129118        2.365    0.0090147
LOC113230         19   14183821   14185874     17      10  129118      -1.1657      0.87814
C19orf67          19   14192444   14196607     18      11  129118     -0.71422      0.76246
SAMD1             19   14199229   14201232      8       5  129118       1.7403       0.0409
PRKACA            19   14202500   14228559     94      32  129118      0.69495      0.24354
ASF1B             19   14230321   14247440     74      22  129118       1.0894      0.13799
ADGRL1            19   14258549   14316997    279      70  129118       1.6633     0.048128
ADGRE5            19   14491403   14519537    126      62  129118      0.30111      0.38167
DDX39A            19   14519610   14530195     35      22  129118      -1.3971      0.91881
PKN1              19   14544166   14582679    237      73  129118      0.84292      0.19964
PTGER1            19   14583278   14586174     24      11  129118      0.85989      0.19493
GIPC1             19   14588571   14606961    130      39  129118      -1.0146      0.84485
DNAJB1            19   14625581   14640087     74      33  129118        1.879     0.030125
TECR              19   14640379   14676792    258      56  129118      0.94251      0.17297
NDUFB7            19   14676890   14682889     43      18  129118       1.1387      0.12741
CLEC17A           19   14693896   14721956    193      45  129118     0.086154      0.46567
ADGRE3            19   14730051   14785730    343      58  129118      0.38221      0.35115
ZNF333            19   14800711   14844558    275      42  129118      0.74887      0.22697
ADGRE2            19   14843509   14889353    336      45  129118    -0.053233      0.52123
OR7C1             19   14909943   14946188    233      60  129118      0.29132       0.3854
OR7A5             19   14937139   14939276     16      11  129118      0.53551      0.29615
OR7A10            19   14951760   14952689      9       4  129118     0.083432      0.46675
OR7A17            19   14991238   14992167      9       4  129118     -0.63956      0.73877
OR7C2             19   15052301   15053260      6       3  129118     0.099899      0.46021
SLC1A6            19   15060845   15121455    521      48  129118     -0.58363      0.72026
CCDC105           19   15121539   15134083    112      29  129118      0.14171      0.44365
CASP14            19   15160291   15169104     67      18  129118      0.76871      0.22103
OR1I1             19   15197877   15198944     16       6  129118        1.648     0.049672
SYDE1             19   15218214   15225790     36      16  129118     -0.25201      0.59948
ILVBL             19   15225785   15236610     63      25  129118      0.66873      0.25183
NOTCH3            19   15270444   15311792    232      36  129118      -1.5601      0.94064
EPHX3             19   15337730   15343858     24      17  129118      0.80426      0.21062
BRD4              19   15348301   15443354    387      96  129118       1.1438      0.12635
AKAP8             19   15464332   15490638    126      54  129118      0.20133      0.42022
AKAP8L            19   15490859   15529916    144      33  129118     -0.48947      0.68775
WIZ               19   15532318   15560767     82      50  129118     -0.21484      0.58506
RASAL3            19   15562435   15575382     40      27  129118      -2.8113      0.99753
PGLYRP2           19   15579456   15590315     59      16  129118      -1.8548      0.96819
CYP4F22           19   15619336   15663128    246      79  129118     -0.46104      0.67761
CYP4F8            19   15726029   15740448    120      23  129118     -0.80901      0.79074
CYP4F3            19   15751701   15771570    202      30  129118     -0.83816      0.79903
CYP4F12           19   15783567   15807984    276      18  129118      0.12825      0.44898
OR10H2            19   15838834   15839862     12       7  129118      0.67418       0.2501
OR10H3            19   15852203   15853153     10       5  129118      -1.0054      0.84264
OR10H5            19   15904859   15905806     15       7  129118     -0.33662       0.6318
OR10H1            19   15917817   15918936      6       4  129118      -1.0827      0.86053
CYP4F2            19   15988834   16008884    134      23  129118     -0.69444       0.7563
CYP4F11           19   16023180   16045676    152      20  129118      0.18308      0.42737
OR10H4            19   16059818   16060768      9       4  129118      -1.3199      0.90657
TPM4              19   16178317   16213815    191      53  129118      0.88682      0.18759
RAB8A             19   16222490   16244445    123      26  129118      0.20167      0.42009
HSH2D             19   16244838   16269381    121      40  129118       1.6381     0.050698
CIB3              19   16272179   16284286     63      14  129118       0.7635      0.22258
FAM32A            19   16296235   16302857     31      14  129118     -0.64417      0.74027
AP1M1             19   16308665   16346156    221      28  129118      0.98061      0.16339
KLF2              19   16435651   16438345     14       9  129118      -1.5113      0.93464
EPS15L1           19   16466055   16582823    575      71  129118     -0.17216      0.56834
CALR3             19   16589767   16607015     87      16  129118     0.085113      0.46609
C19orf44          19   16607187   16632180    117      27  129118       1.2565      0.10446
CHERP             19   16628700   16653341    138      47  129118      0.91378      0.18042
SLC35E1           19   16660648   16683193     82      25  129118      0.04273      0.48296
MED26             19   16685718   16739015    257      41  129118      -0.2492       0.5984
SMIM7             19   16741562   16770968    152      46  129118     -0.66586      0.74725
TMEM38A           19   16771938   16799830    148      40  129118      -0.1141      0.54542
NWD1              19   16830787   16928774    613      81  129118      0.96192      0.16804
SIN3B             19   16940209   16991166    253      60  129118       -1.221      0.88896
F2RL3             19   16999826   17002830     18      11  129118      -1.2338      0.89136
CPAMD8            19   17003762   17137625    866     155  129118      0.41368      0.33956
HAUS8             19   17160571   17186428    194      43  129118       1.0863      0.13867
