GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
U2AF1L4           19   36233428   36236409     21      12  108197       1.0258       0.1525
PSENEN            19   36236478   36238056      3       2  108197      0.11993      0.45227
LIN37             19   36239262   36245420     25      13  108197      0.93244      0.17555
HSPB6             19   36245467   36247930      6       2  108197     -0.31836       0.6249
PROSER3           19   36249044   36260077     56      25  108197       1.9885     0.023377
ARHGAP33          19   36266417   36279724     65      20  108197      0.90039      0.18396
PRODH2            19   36290892   36304201     83      35  108197       1.4553     0.072794
NPHS1             19   36316274   36342895    116      52  108197      0.32319      0.37328
KIRREL2           19   36342552   36358048     62      15  108197      0.81449      0.20768
APLP1             19   36358806   36370699     40       9  108197      0.94658      0.17193
NFKBID            19   36378854   36393205     72      21  108197      0.18084      0.42825
HCST              19   36393382   36395173     14       7  108197      0.40766      0.34176
TYROBP            19   36395303   36399211     33      11  108197      -0.2451      0.59681
LRFN3             19   36428022   36436097     34      17  108197      -0.1296      0.55156
SDHAF1            19   36486090   36487220      4       2  108197      0.98654      0.16193
SYNE4             19   36494002   36499958     26      15  108197      0.33562      0.36858
ALKBH6            19   36500022   36505145     18      10  108197    -0.083565       0.5333
LOC101927572      19   36505375   36536874    139      50  108197      0.47592      0.31707
CLIP3             19   36505562   36523797     70      35  108197       0.5956      0.27572
THAP8             19   36525886   36545664     95      31  108197      0.24701      0.40245
WDR62             19   36545783   36596012    252      44  108197     -0.18031      0.57155
OVOL3             19   36602105   36604613     15       9  108197      0.30551      0.37999
POLR2I            19   36604611   36606206     14       9  108197      0.99974      0.15872
TBCB              19   36605888   36616849     57      25  108197      0.91202      0.18088
CAPNS1            19   36630918   36641255     54      31  108197      0.47775      0.31641
COX7A1            19   36641824   36643771      7       4  108197      0.22843      0.40966
ZNF565            19   36673187   36705986    141      41  108197        2.576    0.0049969
ZNF146            19   36705504   36729676    120      21  108197       2.3225     0.010103
ZFP14             19   36825355   36870126    174      36  108197       1.5992     0.054888
ZFP82             19   36882861   36909550    125      37  108197       2.4046    0.0080943
ZNF566            19   36936021   36980804    176      33  108197       1.9717     0.024324
ZNF260            19   37001589   37019248     73      22  108197       1.1743      0.12015
ZNF529            19   37034517   37096178    230      46  108197       1.2929     0.098021
ZNF382            19   37096207   37119499     96      36  108197      0.76423      0.22237
ZNF461            19   37128283   37157740    101      25  108197      0.64048      0.26093
ZNF567            19   37178466   37212428    137      25  108197      0.81225      0.20832
ZNF850            19   37234380   37263717    149      39  108197       2.9993    0.0013532
LOC728485         19   37264020   37267980     18      12  108197       2.1572     0.015495
ZNF790            19   37309224   37341689    133      27  108197       2.1328     0.016471
ZNF345            19   37341260   37384120    189      33  108197       1.3635     0.086368
ZNF829            19   37379026   37407193    126      21  108197       1.1592      0.12319
ZNF568            19   37407231   37488834    499      33  108197      0.09417      0.46249
ZNF420            19   37569319   37621221    212      42  108197      0.26716      0.39467
ZNF585A           19   37638340   37663643    113      35  108197     0.065808      0.47377
ZNF585B           19   37672481   37701632    104      41  108197      0.40884      0.34133
ZNF383            19   37708828   37734828     84      36  108197       1.4824     0.069112
HKR1              19   37825580   37855357    154      43  108197    -0.013706      0.50547
ZNF527            19   37862007   37883967     69      25  108197     -0.10171      0.54051
ZNF569            19   37901778   37960167    234      61  108197     -0.28181      0.61096
ZNF570            19   37958463   37976242     54      21  108197      0.94946      0.17119
ZNF793            19   37997323   38034239    151      59  108197     -0.89998      0.81593
ZNF540            19   38042273   38105080    226      50  108197      -0.6312      0.73604
ZNF571            19   38055155   38085673    120      35  108197      -1.2401      0.89253
ZFP30             19   38123386   38148129    104      36  108197     -0.44995      0.67363
ZNF781            19   38158650   38183216    116      36  108197     -0.54261       0.7063
ZNF607            19   38187264   38210691     94      29  108197     -0.64922       0.7419
ZNF573            19   38229203   38270230    145      43  108197     -0.59543      0.72422
WDR87             19   38375213   38397317     82      34  108197   -0.0060372      0.50241
SIPA1L3           19   38397525   38699009   1691     117  108197       1.7805       0.0375
DPF1              19   38701649   38720317    105      33  108197     -0.48871      0.68747
PPP1R14A          19   38741877   38747231     39      16  108197     -0.81008      0.79105
SPINT2            19   38755098   38783254    156      48  108197     -0.50798      0.69427
YIF1B             19   38794200   38806615     67      23  108197    -0.088092       0.5351
C19orf33          19   38794804   38795646      5       2  108197      0.47825      0.31624
KCNK6             19   38810484   38819654     58      20  108197      0.25157      0.40069
CATSPERG          19   38826443   38861589    228      44  108197      0.20915      0.41716
PSMD8             19   38865190   38874464     59      23  108197      -1.1014      0.86464
GGN               19   38874992   38879096     23      11  108197      -1.5289      0.93685
SPRED3            19   38880840   38890524     50      10  108197     -0.46357      0.67852
FAM98C            19   38893775   38899728     46       9  108197     -0.64968      0.74205
RASGRP4           19   38899695   38916945     94      31  108197      -0.1951      0.57734
RYR1              19   38924340   39078204    943      94  108197     0.030218      0.48795
