GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
DBNDD2            20   44034633   44039250     16      10  121312      0.19483      0.42276
PIGT              20   44044707   44054885     45      22  121312       1.0069        0.157
WFDC2             20   44098229   44110172     79      24  121312       1.7327     0.041577
SPINT3            20   44141101   44144264     16       7  121312       1.4919     0.067858
WFDC6             20   44162836   44168134     26      12  121312       1.0429       0.1485
EPPIN-WFDC6       20   44164919   44176065     82       8  121312      0.60789      0.27163
EPPIN             20   44169265   44176516     66       7  121312      0.55945      0.28793
WFDC8             20   44179791   44207989    239      12  121312      0.12625      0.44977
WFDC9             20   44236578   44259907    172      32  121312     -0.13859      0.55511
WFDC10A           20   44258385   44259831     10       3  121312     -0.91113      0.81889
WFDC11            20   44277202   44298878    113      26  121312     0.060223      0.47599
WFDC10B           20   44313290   44333658     95      24  121312     -0.11972      0.54765
WFDC13            20   44330655   44337456     35      17  121312      -1.1254       0.8698
SPINT4            20   44350988   44354335     29       6  121312      0.47568      0.31715
WFDC3             20   44402847   44420547    109      23  121312     -0.13153      0.55232
DNTTIP1           20   44420576   44440066    106      31  121312     -0.40289      0.65648
UBE2C             20   44441255   44445596     19      13  121312      -1.7821      0.96264
TNNC2             20   44451853   44455953     22       9  121312      -2.2241      0.98693
SNX21             20   44462256   44471914     67      27  121312      -1.7326      0.95842
ACOT8             20   44470360   44486048     97      35  121312      -1.6464      0.95016
ZSWIM3            20   44486220   44507770    134      26  121312      -1.1369      0.87221
ZSWIM1            20   44509581   44513905     26      13  121312      -1.5621      0.94087
SPATA25           20   44515125   44517245     11       7  121312      0.35528      0.36119
NEURL2            20   44517111   44519926     15       9  121312      -1.5068      0.93408
CTSA              20   44519591   44527459     40      17  121312      -1.0145      0.84483
PLTP              20   44527259   44541003     64      31  121312      -1.4573      0.92748
PCIF1             20   44563313   44576732     73      38  121312     -0.63048      0.73581
ZNF335            20   44577292   44601560    140      48  121312      -1.1612      0.87722
MMP9              20   44637547   44645200     48      19  121312       -1.033      0.84919
SLC12A5           20   44650329   44688789    223      46  121312      -1.0644      0.85643
NCOA5             20   44689624   44718580    142      44  121312      0.50697      0.30609
CD40              20   44746899   44758384     55      26  121312       1.4063     0.079814
CDH22             20   44802372   44937137    729     104  121312      0.67587      0.24956
SLC35C2           20   44978167   44993097     49      27  121312       1.7479     0.040244
ELMO2             20   44994689   45035690    113      36  121312       1.7077     0.043848
ZNF334            20   45128269   45142198     53      21  121312     0.094723      0.46227
OCSTAMP           20   45169670   45179213     66      27  121312      -1.2788      0.89952
SLC13A3           20   45186462   45313124    667     145  121312     -0.52058      0.69867
TP53RK            20   45313004   45318301     22      14  121312    -0.053953      0.52151
SLC2A10           20   45338279   45364986    132      31  121312     -0.11528      0.54589
EYA2              20   45523263   45817492   1912     184  121312      0.90519      0.18268
ZMYND8            20   45837994   45985485    667     103  121312     0.068235       0.4728
NCOA3             20   46130601   46285621    694      58  121312        1.421     0.077664
SULF2             20   46286150   46415360    956     155  121312     -0.13035      0.55185
PREX1             20   47240787   47444420   1194      83  121312       2.7281    0.0031852
ARFGEF2           20   47538250   47653230    514      52  121312       1.4297     0.076407
CSE1L             20   47662783   47713497    232      42  121312        1.317     0.093918
STAU1             20   47729876   47804907    334      59  121312       1.1888      0.11726
DDX27             20   47835832   47860614    147      34  121312       0.6438      0.25985
ZNFX1             20   47862437   47894756    182      32  121312      0.28612      0.38739
KCNB1             20   47988505   48099181    668      80  121312       1.4779     0.069713
PTGIS             20   48120411   48184707    320      76  121312     -0.48594      0.68649
B4GALT5           20   48249482   48330421    408      49  121312     -0.78449      0.78362
SLC9A8            20   48429250   48508779    470      57  121312       1.0754      0.14109
SPATA2            20   48519928   48532080     86      31  121312       2.0277     0.021295
RNF114            20   48552914   48570422     99      36  121312       2.0288      0.02124
SNAI1             20   48599513   48605423     38       7  121312       0.5267       0.2992
UBE2V1            20   48697661   48732496    152      36  121312       -1.213      0.88743
TMEM189-UBE2V1    20   48697661   48770335    336      62  121312     -0.98561      0.83784
TMEM189           20   48740274   48770335    149      52  121312     -0.81784      0.79328
CEBPB             20   48807120   48809227      4       2  121312       1.1096      0.13358
LINC01272         20   48884023   48896332     78      35  121312       1.5188     0.064406
PTPN1             20   49126858   49201299    351      58  121312     -0.88532      0.81201
FAM65C            20   49202645   49308277    648     100  121312       2.0237     0.021503
PARD6B            20   49347923   49373333    141      39  121312       2.4253    0.0076474
BCAS4             20   49411467   49493714    539      70  121312     0.096024      0.46175
ADNP              20   49505585   49547527    229      55  121312     -0.27586      0.60867
DPM1              20   49551404   49575081     88      38  121312    -0.044991      0.51794
MOCS3             20   49575351   49578400     16      12  121312      0.97648      0.16441
KCNG1             20   49620193   49639675     96      29  121312       2.5775    0.0049757
