GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
SLC25A42          19   19174776   19223839    232      50  107853       1.0992      0.13584
TMEM161A          19   19230425   19249310     89      30  107853       1.3968     0.081239
MEF2B             19   19256376   19281098    148      24  107853      0.59055      0.27741
MEF2BNB-MEF2B     19   19256376   19303400    287      28  107853      0.89345      0.18581
MEF2BNB           19   19287713   19303400     98      24  107853       1.0285      0.15187
RFXANK            19   19303008   19312678     38      17  107853        1.237      0.10804
NR2C2AP           19   19312223   19314238      7       5  107853      0.50698      0.30608
NCAN              19   19322773   19363061    192      46  107853      0.50927      0.30528
HAPLN4            19   19366450   19373596     36      10  107853    -0.092116       0.5367
TM6SF2            19   19374841   19384074     51      20  107853     0.048244      0.48076
SUGP1             19   19387320   19431321    206      49  107853      0.22098      0.41255
MAU2              19   19431496   19469563    205      50  107853      0.34052      0.36673
GATAD2A           19   19496642   19619741    651      52  107853       1.4492     0.073644
TSSK6             19   19625028   19626469      3       2  107853      -1.1159      0.86778
NDUFA13           19   19626550   19639858     74      22  107853      0.98979      0.16114
YJEFN3            19   19639670   19648393     40      14  107853        1.165        0.122
CILP2             19   19649057   19657468     39      10  107853       0.4191      0.33757
PBX4              19   19672516   19729725    287      27  107853    -0.043629       0.5174
LPAR2             19   19734464   19739039     21      13  107853     -0.16185      0.56429
GMIP              19   19740285   19754457     64      33  107853       1.1769      0.11961
ATP13A1           19   19756007   19774512    115      45  107853     0.070264      0.47199
ZNF101            19   19778962   19791735     56      21  107853      0.39066      0.34803
ZNF14             19   19821281   19843921    100      25  107853      0.75851      0.22407
ZNF506            19   19896648   19932560    213      43  107853       1.5769     0.057413
ZNF253            19   19976639   20005099    160      41  107853      0.92718      0.17692
ZNF93             19   20011722   20046382    169      38  107853      0.89928      0.18425
ZNF682            19   20115227   20150277    209      33  107853      0.21923      0.41323
ZNF90             19   20188803   20231977    286      48  107853      0.74771      0.22732
ZNF486            19   20278020   20311299    195      29  107853       -1.085      0.86104
ZNF737            19   20714067   20748626    257      32  107853      -0.5303      0.70205
ZNF626            19   20802745   20844402    325      33  107853      0.16761      0.43345
ZNF85             19   21106059   21133503    202      19  107853      0.56402      0.28637
ZNF430            19   21203426   21242852    168      30  107853      0.26406      0.39587
ZNF714            19   21264953   21307897    235      30  107853       0.4974      0.30945
ZNF431            19   21324813   21371070    180      45  107853     -0.34304      0.63422
ZNF708            19   21473963   21512219    167      29  107853     0.092536      0.46314
ZNF493            19   21579921   21610297    202      38  107853     0.062513      0.47508
ZNF429            19   21688437   21721079    178      28  107853     -0.13743      0.55465
LOC400682         19   21800852   21839594    342      31  107853    -0.023397      0.50933
ZNF100            19   21906417   21950430    289      27  107853      -1.0378      0.85032
ZNF43             19   21987751   22034870    254      37  107853     -0.52818      0.70131
ZNF208            19   22148897   22193745    250      40  107853       0.2731      0.39239
ZNF257            19   22235126   22274276    250      18  107853  -0.00018162      0.50007
ZNF676            19   22361903   22379753     96      19  107853      0.14387       0.4428
ZNF729            19   22469252   22499978     96      36  107853      0.11494      0.45425
ZNF98             19   22573899   22605148    161      28  107853      0.10631      0.45767
ZNF492            19   22817126   22850472    310      22  107853      -0.8971      0.81517
ZNF99             19   22934985   22966973    258      21  107853     -0.66925      0.74833
ZNF728            19   23157685   23186010    165      30  107853      -0.3473      0.63582
ZNF730            19   23299777   23330014    142      41  107853     -0.70167      0.75856
ZNF91             19   23540498   23578269    204      33  107853     -0.21657      0.58573
ZNF675            19   23835583   23870036    141      34  107853      0.14452      0.44255
ZNF681            19   23921997   23941693     81      33  107853      0.27231      0.39269
ZNF254            19   24014991   24312770   1663      74  107853     -0.66496      0.74696
LOC101929206      19   24015249   24016066      4       2  107853     -0.40232      0.65627
ZNF726            19   24097684   24116769     98      29  107853     -0.36564      0.64268
UQCRFS1           19   29698167   29704136     37      18  107853      0.47494      0.31741
VSTM2B            19   30017491   30055458    312      55  107853      0.20047      0.42056
POP4              19   30097170   30108162     84      26  107853      0.48547      0.31367
PLEKHF1           19   30156327   30166384     51      17  107853      -2.5426       0.9945
C19orf12          19   30189793   30206696     92      28  107853      -1.4679      0.92894
CCNE1             19   30302805   30315224     57      28  107853     -0.24975      0.59861
URI1              19   30414551   30507519    418      74  107853      0.11521      0.45414
ZNF536            19   30863328   31048966    962     132  107853      0.46083      0.32246
LOC101927254      19   31640820   31695976    231      43  107853      0.57921      0.28122
TSHZ3             19   31765851   31840190    368      93  107853       3.8636   5.5856e-05
THEG5             19   32079095   32084456     26       6  107853    -0.083347      0.53321
ZNF507            19   32836514   32878573    173      47  107853     -0.71732      0.76341
DPY19L3           19   32896655   32976799    391      65  107853     -0.13013      0.55177
PDCD5             19   33072071   33078358     36      16  107853     -0.16341       0.5649
ANKRD27           19   33087907   33166102    661      37  107853      0.34435      0.36529
NUDT19            19   33157186   33204702    293      57  107853       -1.053      0.85383
RGS9BP            19   33166313   33169206     27      11  107853     -0.23748      0.59386
