GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
DBNDD2            20   44034633   44039250     16      10  103765      0.23276      0.40797
PIGT              20   44044707   44054885     44      21  103765     -0.65099      0.74247
WFDC2             20   44098229   44110172     79      24  103765     -0.16257      0.56457
SPINT3            20   44141101   44144264     16       7  103765      -1.3959      0.91863
WFDC6             20   44162836   44168134     26      12  103765      -0.7326       0.7681
EPPIN-WFDC6       20   44164919   44176065     82       8  103765     -0.32362      0.62689
EPPIN             20   44169265   44176516     66       7  103765     -0.94662      0.82808
WFDC8             20   44179791   44207989    237      12  103765     -0.27671        0.609
WFDC9             20   44236578   44259907    171      32  103765      -1.7101      0.95638
WFDC10A           20   44258385   44259831     10       3  103765      -1.4195      0.92213
WFDC11            20   44277202   44298878    113      26  103765     -0.19656      0.57791
WFDC10B           20   44313290   44333658     95      24  103765     -0.31807      0.62478
WFDC13            20   44330655   44337456     35      17  103765     0.019956      0.49204
SPINT4            20   44350988   44354335     29       6  103765     -0.45542       0.6756
WFDC3             20   44402847   44420547    107      23  103765      0.27568       0.3914
DNTTIP1           20   44420576   44440066    105      31  103765      -0.2858      0.61248
UBE2C             20   44441255   44445596     19      13  103765     -0.61114      0.72945
TNNC2             20   44451853   44455953     22       9  103765      -1.3369      0.90937
SNX21             20   44462256   44471914     67      27  103765      -0.5303      0.70205
ACOT8             20   44470360   44486048     97      35  103765     -0.45722      0.67624
ZSWIM3            20   44486220   44507770    134      26  103765     -0.30717      0.62064
ZSWIM1            20   44509581   44513905     26      13  103765       0.1095       0.4564
SPATA25           20   44515125   44517245     11       7  103765     -0.78654      0.78423
NEURL2            20   44517111   44519926     15       9  103765     -0.31466      0.62349
CTSA              20   44519591   44527459     39      16  103765     -0.16857      0.56693
PLTP              20   44527259   44541003     64      31  103765      0.79161      0.21429
PCIF1             20   44563313   44576732     73      38  103765     -0.18486      0.57333
ZNF335            20   44577292   44601560    139      48  103765      0.63675      0.26214
MMP9              20   44637547   44645200     48      19  103765      0.85737      0.19562
SLC12A5           20   44650329   44688789    223      46  103765      -1.0003      0.84141
NCOA5             20   44689624   44718580    141      44  103765       0.2008      0.42043
CD40              20   44746899   44758384     57      28  103765     -0.67419      0.74991
CDH22             20   44802372   44937137    726     102  103765     -0.29506      0.61603
SLC35C2           20   44978167   44993097     49      27  103765      0.28017      0.38967
ELMO2             20   44994689   45035690    113      36  103765      -0.3665        0.643
ZNF334            20   45128269   45142198     53      21  103765      -0.2115      0.58375
OCSTAMP           20   45169670   45179213     66      27  103765      0.91691       0.1796
SLC13A3           20   45186462   45313124    665     138  103765      -1.4995      0.93313
TP53RK            20   45313004   45318301     21      13  103765       -1.031      0.84873
SLC2A10           20   45338279   45364986    132      31  103765     -0.63593      0.73759
EYA2              20   45523263   45817492   1902     192  103765     -0.31193      0.62245
ZMYND8            20   45837994   45985485    665     135  103765     -0.13717      0.55455
NCOA3             20   46130601   46285621    693      58  103765      -1.2983      0.90291
SULF2             20   46286150   46415360    943     147  103765      0.82233      0.20544
PREX1             20   47240787   47444420   1184      85  103765       1.1422      0.12668
ARFGEF2           20   47538250   47653230    513      52  103765      0.56962      0.28447
CSE1L             20   47662783   47713497    231      42  103765      0.22367      0.41151
STAU1             20   47729876   47804907    332      49  103765     -0.12213       0.5486
DDX27             20   47835832   47860614    146      33  103765      -1.0187      0.84582
ZNFX1             20   47862437   47894756    181      31  103765      -1.2536      0.89501
KCNB1             20   47988505   48099181    665      75  103765     -0.18412      0.57304
PTGIS             20   48120411   48184707    319      80  103765      -1.0573       0.8548
B4GALT5           20   48249482   48330421    404      49  103765       1.0362      0.15005
SLC9A8            20   48429250   48508779    466      56  103765     -0.95596      0.83045
SPATA2            20   48519928   48532080     85      30  103765     -0.93007      0.82383
RNF114            20   48552914   48570422     98      35  103765      0.37829      0.35261
SNAI1             20   48599513   48605423     38       7  103765       1.1157      0.13228
UBE2V1            20   48697661   48732496    150      36  103765     -0.34625      0.63542
TMEM189-UBE2V1    20   48697661   48770335    334      65  103765       1.0247      0.15275
TMEM189           20   48740274   48770335    149      52  103765       1.4866     0.068562
CEBPB             20   48807120   48809227      4       2  103765     -0.43309      0.66753
LINC01272         20   48884023   48896332     78      35  103765       1.5355     0.062328
PTPN1             20   49126858   49201299    349      54  103765     -0.87756      0.80991
FAM65C            20   49202645   49308277    645     119  103765     -0.36538      0.64258
PARD6B            20   49347923   49373333    138      38  103765      -1.0988      0.86408
BCAS4             20   49411467   49493714    536      70  103765       1.4652     0.071428
ADNP              20   49505585   49547527    226      54  103765      0.47807       0.3163
DPM1              20   49551404   49575081     88      38  103765       1.3832     0.083302
MOCS3             20   49575351   49578400     16      12  103765       1.1823      0.11855
KCNG1             20   49620193   49639675     96      29  103765    -0.043168      0.51722
NFATC2            20   50003494   50179370   1040     163  103765      -1.5655      0.94127
